corpus,id,text,labels,labels_final
cards_single,260990,"This is what happened in July 2012. Then, NCDC records indicated that the United States was less cool at night than in July 1936, therefore, the average they computed for July 2012 was higher than in 1936. Yet, Roy Spencer of the University of Alabama at Huntsville demonstrated that NCDC records show daytime high temperatures in July 1936 far surpassed those of 2012. July 2012 was not the warmest month in the American 118-year instrumental record.",['2_1_4'],['2_1_4']
cards_single,260991,"Figure 6. Despite a near-linear increase of 2 atm/year in CO2 concentration (NOAA, 2013, gray), the least-squares linear-regression trend (bright blue) on the RSS satellite monthly global mean lower-troposphere anomalies (dark blue) has been zero for 17 years 3 months (207 months).",['1_4_0'],['1_4_0']
cards_single,260996,"There??s some very very curious relationships between Rutherford et al. and MM03. Rutherford et al. was submitted to Journal of Climate on July 23, 2003, at around the same time as MM03. As outlined below, I??ll bet dollars to doughnuts that the file ""pcproxy.txt"", the file at Mann??s FTP site (in Rutherford??s subdirectory) to which we were directed and now supposedly the ""wrong file"", was used in the original submission of Rutherford, Mann et al. and was fixed up after MM03 pointed out problems with it.",['5_1_2'],['5_1_2']
cards_single,261006,"The oddity here is two-fold: what happened around 1977 or so, and what happened around 2002 or so? From 1977 on, after twenty years with no significant land or sea temperature change, both land and sea temperatures start to rise. In addition, the land temperature rises much more rapidly than the SST. Then around 1998, SSTs start to level off, and they peak in 2002 and start to fall. The land temperatures start falling shortly thereafter. Why, on all counts?",['1_4_0'],['1_4_0']
cards_single,261008,"In 1980, a paper by a senior New Zealand meteorologist (JWD Hessell), which was peer-reviewed and published in a reputable science journal, concluded that there was no evidence of New Zealand warming since 1930. The author found that the raw data overstated the extent of warming because thermometers had been affected by shelter, screenage and urbanisation. This directly contradicts the Salinger thesis.",['5_1_3'],['5_1_3']
cards_single,261010,"The video of the recent lecture given by Nobel Laureate physicist Dr. Ivar Giaever at the 2012 meeting of Nobel Laureates is now available online . In the highly recommended lecture, Dr. Giaever explains why global warming is a ""pseudoscience"" that begins with an emotionally-appealing hypothesis, and ""then only looks for items which appear to support it,"" while ignoring ample contrary evidence. Dr. Giaever explains why ""global warming has become a new religion - because you can't discuss it - and that is wrong.""",['5_2_1'],['5_2_1']
cards_single,261021,"In contrast, here??s a graphic from Richard Muller??s 2011 lecture. Unlike Allen, Muller understood Hide the Decline, which is shown here in one of its manifestations. (This is the WMO graphic; the more important Hide the Decline was in the IPCC Third and Fourth Assessment reports.) Hide the Decline is not 0.02 deg C in the 1870s; it was Briffa, Mann and Jones deleting the inconvenient portion of the Briffa reconstruction after 1960. And it wasn??t a microscopic difference. This difference is large enough that it might well have ???diluted the message?? that Houghton and others wanted to convey.",['5_3_2'],['5_3_2']
cards_single,261024,"The IPCC has confirmed the authenticity of sample documents on these sticks. Today, I??m making this massive collection of data, (with reviewer comments), which I call the Secret Santa leak, public. Some of these documents are already online. Many others would only have been released by the IPCC years from now. Still others the IPCC intended to keep hidden forever.",['5_2_3'],['5_2_3']
cards_single,261031,"A PhD and a computer have, so far, been insufficient tools to provide useful predictions of the future of our climate system. The current state of climate science ??? or maybe I should say, how scientists have allowed the media and politicians to portray it ??? is a continuing source of embarrassment to some of us.",['5_1_4'],['5_1_4']
cards_single,261035,Are your tax dollars helping hide global warming data from the public? Internal emails leaked as part of Climategate 2.0 indicate the answer may be Yes.,['5_3_2'],['5_3_2']
cards_single,261037,"But was the ""evidence"" for global warming intentionally and illegally concocted? By their persistence in hiding their data we may think so, as far as Mann and Weaver are concerned; while Dr Ball's latest sensational book,'' The Deliberate Corruption of Climate Science ;' detailing the Climategate shenanigans, is a 'must read' as to culpability. But only a full criminal investigation will be determinative of all that. The question now is, will the U.S. and Canadian governmental authorities have the stomach to delve deeper?",['5_3_2'],['5_3_2']
